Word	Tag
you	ENTITY
will	ENTITY
achieve	ENTITY
the	ENTITY
reverse	ENTITY
diabetes	ENTITY
reverse	ENTITY
prediabetes	ENTITY
cure	ENTITY
type	ENTITY
diabetes	ENTITY
cure	ENTITY
type	ENTITY
diabetes	ENTITY
treatment	ENTITY
of	ENTITY
diabetes	ENTITY
natural	ENTITY
diabetes	ENTITY
cure	O
how	O
to	O
cure	O
diabetes	ENTITY
natural	ENTITY
cure	ENTITY
for	ENTITY
diabetes	ENTITY
treatment	ENTITY
for	O
diabetes	ENTITY
walk	ENTITY
to	ENTITY
cure	ENTITY
diabetes	ENTITY
natural	ENTITY
help	ENTITY
for	ENTITY
diabetes	ENTITY
cure	ENTITY
of	ENTITY
diabetes	ENTITY
diabetes	ENTITY
mellitus	ENTITY
treatment	O
treatment	ENTITY
of	ENTITY
diabetes	ENTITY
mellitus	ENTITY
diabetes	ENTITY
natural	ENTITY
cures	ENTITY
is	ENTITY
there	ENTITY
cure	ENTITY
for	ENTITY
diabetes	ENTITY
natural	ENTITY
treatment	ENTITY
for	O
diabetes	ENTITY
new	ENTITY
treatment	ENTITY
for	ENTITY
diabetes	ENTITY
diabetes	ENTITY
and	ENTITY
treatment	ENTITY
the	ENTITY
cure	ENTITY
for	ENTITY
diabetes	ENTITY
diabetes	ENTITY
diabetes	ENTITY
cure	ENTITY
cure	ENTITY
for	ENTITY
diabetes	ENTITY
diabetes	ENTITY
treatment	ENTITY
treatment	ENTITY
for	ENTITY
diabetes	ENTITY
treatments	ENTITY
for	ENTITY
diabetes	ENTITY
reversing	O
diabetes	ENTITY
reverse	ENTITY
diabetes	ENTITY
how	ENTITY
to	ENTITY
reverse	ENTITY
diabetes	ENTITY
natural	ENTITY
remedies	ENTITY
for	ENTITY
diabetes	ENTITY
natural	ENTITY
remedy	ENTITY
for	O
diabetes	ENTITY
home	ENTITY
remedies	ENTITY
for	ENTITY
diabetes	ENTITY
natural	ENTITY
remedies	ENTITY
diabetes	ENTITY
home	ENTITY
remedy	ENTITY
for	ENTITY
diabetes	ENTITY
.	O
adult	ENTITY
onset	ENTITY
diabetes	ENTITY
treatment	O
tid	O
video	O
.	O
bored	O
on	O
break	O
.	O
symptoms	O
of	O
adult	ENTITY
onset	ENTITY
diabetes	ENTITY
what	O
are	O
the	O
signs	O
of	O
diabetes	ENTITY
in	ENTITY
adults	ENTITY
.	O
sometimes	O
type	O
diabetes	ENTITY
can	ENTITY
develop	ENTITY
without	ENTITY
any	ENTITY
warnings	ENTITY
signs	ENTITY
.	O
in	O
fact	O
about	O
third	O
of	O
all	O
people	O
who	O
have	O
type	O
diabetes	ENTITY
don	ENTITY
know	ENTITY
they	ENTITY
have	ENTITY
it	ENTITY
.	O
that	O
why	O
it	O
important	O
to	O
talk	O
to	O
your	O
doctor	O
about	O
your	O
risk	O
for	O
diabetes	ENTITY
and	ENTITY
determine	ENTITY
if	ENTITY
you	ENTITY
should	ENTITY
be	ENTITY
tested	ENTITY
.	O
common	O
warnings	O
signs	O
of	O
diabetes	ENTITY
include	ENTITY
increased	ENTITY
thirst	ENTITY
increased	ENTITY
hunger	ENTITY
dry	ENTITY
mouth	ENTITY
frequent	ENTITY
urination	ENTITY
unexplained	O
weight	O
loss	O
fatigue	O
blurred	O
vision	O
headaches	ENTITY
if	ENTITY
you	ENTITY
have	ENTITY
any	ENTITY
of	ENTITY
the	ENTITY
above	ENTITY
mentioned	ENTITY
warnings	ENTITY
signs	ENTITY
of	ENTITY
diabetes	ENTITY
give	ENTITY
your	ENTITY
doctor	ENTITY
call	ENTITY
and	ENTITY
schedule	ENTITY
diabetes	ENTITY
test	ENTITY
.	O
with	O
the	O
right	O
diabetes	ENTITY
diet	ENTITY
regular	O
exercise	O
and	O
medications	O
if	O
needed	O
you	O
can	O
manage	O
type	O
diabetes	ENTITY
and	ENTITY
live	ENTITY
an	ENTITY
active	ENTITY
productive	ENTITY
life	ENTITY
.	O
mwtusypk	O
gc	O
.	O
cnn	O
correspondent	O
cristina	O
alesci	O
was	O
diagnosed	O
with	O
type	O
diabetes	ENTITY
as	ENTITY
an	ENTITY
adult	ENTITY
.	O
how	O
is	O
she	O
coping	O
.	O
holly	O
firfer	O
finds	O
out	O
.	O
was	O
originally	O
misdiagnosed	O
with	O
type	O
diabetes	ENTITY
.	O
this	O
is	O
my	O
story	O
.	O
hope	O
to	O
raise	O
awareness	O
that	O
adults	O
get	O
type	O
too	O
.	O
finding	O
out	O
have	O
type	O
diabetes	ENTITY
at	ENTITY
age	ENTITY
.	O
trying	O
to	O
bring	O
awareness	O
to	O
adults	O
being	O
diagnosed	O
with	O
type	O
it	O
isn	O
only	O
kids	O
.	O
simon	O
was	O
diagnosed	O
with	O
late	ENTITY
onset	ENTITY
type	ENTITY
diabetes	ENTITY
when	O
he	O
was	O
years	O
old	O
.	O
his	O
motivation	O
to	O
really	O
address	O
his	O
diet	O
was	O
weight	O
gain	O
but	O
the	O
result	O
he	O
now	O
.	O
the	O
idea	O
of	O
completely	O
reversing	O
diabetes	ENTITY
has	ENTITY
been	ENTITY
questioned	ENTITY
time	ENTITY
and	ENTITY
time	ENTITY
again	ENTITY
.	O
in	O
order	O
to	O
determine	O
the	O
answer	O
to	O
this	O
question	O
you	O
must	O
take	O
into	O
account	O
few	O
factors	O
such	O
as	O
what	O
type	O
of	O
diabetes	ENTITY
are	ENTITY
you	ENTITY
dealing	ENTITY
with	ENTITY
and	ENTITY
whether	ENTITY
or	ENTITY
not	ENTITY
your	ENTITY
body	ENTITY
is	ENTITY
producing	ENTITY
insulin	ENTITY
.	O
typically	O
doctors	O
refer	O
to	O
diabetes	ENTITY
reversal	ENTITY
when	ENTITY
you	ENTITY
are	ENTITY
able	ENTITY
to	ENTITY
go	ENTITY
off	ENTITY
your	ENTITY
medication	ENTITY
while	ENTITY
engaging	ENTITY
in	ENTITY
healthy	ENTITY
lifestyle	ENTITY
program	ENTITY
.	O
obviously	O
when	O
you	O
are	O
not	O
taking	O
medication	O
for	O
diabetes	ENTITY
and	ENTITY
your	ENTITY
blood	ENTITY
sugar	ENTITY
is	O
under	O
control	O
you	O
do	O
not	O
have	O
diabetes	ENTITY
or	ENTITY
you	ENTITY
have	ENTITY
reversed	ENTITY
diabetes	ENTITY
.	O
but	O
the	O
important	O
message	O
here	O
is	O
that	O
you	O
have	O
to	O
keep	O
healthy	O
lifestyle	O
program	O
.	O
if	O
you	O
fall	O
off	O
the	O
wagon	O
and	O
start	O
eating	O
the	O
wrong	O
stuff	O
again	O
and	O
stop	O
exercising	O
you	O
will	O
end	O
up	O
with	O
diabetes	ENTITY
yet	ENTITY
again	ENTITY
.	O
so	O
to	O
answer	O
the	O
question	O
can	O
type	O
adult	ENTITY
onset	ENTITY
diabetes	ENTITY
be	O
reversed	O
the	O
answer	O
is	O
yes	O
.	O
can	O
it	O
be	O
reversed	O
with	O
diet	O
and	O
exercise	O
.	O
absolutely	O
yes	O
.	O
watch	O
the	O
video	O
and	O
learn	O
about	O
the	O
case	O
of	O
caucasian	O
male	O
who	O
reversed	O
his	O
type	O
diabetes	ENTITY
in	ENTITY
days	ENTITY
after	ENTITY
joining	ENTITY
our	ENTITY
program	ENTITY
.	O
this	O
case	O
report	O
was	O
presented	O
at	O
the	O
world	O
congress	O
on	O
insulin	ENTITY
resistance	ENTITY
diabetes	ENTITY
cardiovascular	ENTITY
disease	ENTITY
on	O
november	O
at	O
universal	O
city	O
ca	O
.	O
type	O
diabetes	ENTITY
was	ENTITY
once	ENTITY
known	ENTITY
as	ENTITY
adult	ENTITY
onset	ENTITY
because	ENTITY
it	ENTITY
was	ENTITY
so	ENTITY
rare	ENTITY
in	ENTITY
kids	ENTITY
.	O
but	O
not	O
anymore	O
.	O
with	O
one	O
in	O
five	O
school	O
age	O
children	O
considered	O
obese	ENTITY
the	ENTITY
rate	ENTITY
of	ENTITY
type	ENTITY
diabetes	ENTITY
in	ENTITY
young	ENTITY
people	ENTITY
is	ENTITY
climbing	ENTITY
.	O
the	O
newest	O
study	O
shows	O
an	O
almost	O
five	O
percent	O
jump	O
over	O
decade	O
for	O
those	O
between	O
the	O
ages	O
of	O
and	O
dr	O
tara	O
narula	O
joins	O
cbs	O
this	O
morning	O
to	O
discuss	O
how	O
the	O
complications	O
resulting	O
from	O
diabetes	ENTITY
are	ENTITY
happening	ENTITY
earlier	ENTITY
in	ENTITY
life	ENTITY
and	ENTITY
the	ENTITY
importance	ENTITY
of	ENTITY
educating	ENTITY
kids	ENTITY
on	ENTITY
the	ENTITY
dangers	ENTITY
of	ENTITY
the	ENTITY
disease	ENTITY
.	O
subscribe	O
to	O
the	O
cbs	O
this	O
morning	O
channel	O
here	O
delivered	O
by	O
charlie	O
rose	O
norah	O
donnell	O
and	O
gayle	O
king	O
cbs	O
this	O
morning	O
offers	O
thoughtful	O
substantive	O
and	O
insightful	O
source	O
of	O
news	O
and	O
information	O
to	O
daily	O
audience	O
of	O
million	O
viewers	O
.	O
the	O
emmy	O
award	O
winning	O
broadcast	O
presents	O
mix	O
of	O
daily	O
news	O
coverage	O
of	O
developing	O
stories	O
of	O
national	O
and	O
global	O
significance	O
and	O
interviews	O
with	O
leading	O
figures	O
in	O
politics	O
business	O
and	O
entertainment	O
.	O
check	O
local	O
listings	O
for	O
cbs	O
this	O
morning	O
broadcast	O
times	O
.	O
try	O
and	O
move	O
me	O
bro	O
.	O
recorded	O
with	O
mellitus	ENTITY
type	ENTITY
.	O
click	O
now	O
.	O
this	O
is	O
the	O
answer	O
for	O
your	O
problem	O
symptoms	O
of	O
adult	O
onset	O
diabetes	O
.	O
hey	O
diabuddies	O
and	O
friends	O
.	O
thanks	O
for	O
watching	O
guys	O
just	O
to	O
be	O
clear	O
the	O
pizza	O
didn	O
cause	O
my	O
diabetes	ENTITY
lol	ENTITY
.	O
it	O
just	O
put	O
my	O
blood	ENTITY
glucose	ENTITY
up	O
after	O
antibodies	ENTITY
had	ENTITY
killed	ENTITY
off	ENTITY
my	ENTITY
insulin	ENTITY
production	ENTITY
.	O
type	O
diabetes	ENTITY
is	ENTITY
an	ENTITY
autoimmune	ENTITY
condition	ENTITY
where	O
your	O
body	O
attacks	O
and	O
kills	O
off	O
the	O
insulin	ENTITY
producing	ENTITY
cells	ENTITY
in	O
your	O
pancreas	ENTITY
.	O
it	O
is	O
not	O
lifestyle	O
driven	O
.	O
fyi	O
couple	O
of	O
comments	O
missed	O
out	O
normal	O
sugars	O
are	O
commonly	O
called	O
out	O
as	O
mmol	O
to	O
mmol	O
uk	O
.	O
misunderstandings	O
preconceptions	O
judgements	O
of	O
differences	O
between	O
type	O
and	O
type	O
in	O
society	O
and	O
the	O
medical	O
profession	O
is	O
something	O
ll	O
discuss	O
in	O
future	O
video	O
.	O
much	O
love	O
to	O
all	O
types	O
to	O
one	O
love	O
.	O
click	O
now	O
.	O
this	O
is	O
the	O
answer	O
for	O
your	O
problem	O
adult	ENTITY
onset	ENTITY
diabetes	ENTITY
symptoms	ENTITY
.	O
full	O
version	O
.	O
adult	ENTITY
onset	ENTITY
diabetes	ENTITY
symptoms	O
tid	O
video	O
.	O
conditions	O
diabetes	ENTITY
type	ENTITY
adult	ENTITY
onset	ENTITY
reversed	ENTITY
depression	ENTITY
inflammation	ENTITY
this	ENTITY
video	ENTITY
is	ENTITY
testimonial	ENTITY
of	ENTITY
bill	ENTITY
experience	ENTITY
working	ENTITY
with	ENTITY
dr	ENTITY
joe	ENTITY
sevlie	ENTITY
at	ENTITY
the	ENTITY
center	ENTITY
for	ENTITY
natural	ENTITY
healthcare	ENTITY
.	O
all	O
rights	O
reserved	O
.	O
click	O
now	O
.	O
this	O
is	O
the	O
answer	O
for	O
your	O
problem	O
adult	ENTITY
onset	ENTITY
diabetes	ENTITY
.	O
hint	O
it	O
is	O
not	O
caused	O
by	O
consumption	O
of	O
sugar	O
and	O
grain	O
.	O
uploaded	O
with	O
free	O
video	O
converter	O
from	O
freemake	O
.	O
reverseanydiabetes	O
com	O
it	O
is	O
true	O
that	O
there	O
exist	O
certain	O
hypoglycemiant	ENTITY
drugs	ENTITY
that	O
successfully	O
lower	O
blood	ENTITY
sugar	ENTITY
level	ENTITY
however	O
their	O
side	O
effects	O
would	O
make	O
them	O
undesirable	O
for	O
your	O
body	O
are	O
natural	O
remedies	O
safe	O
and	O
effective	O
for	O
treating	ENTITY
type	ENTITY
diabetes	ENTITY
.	O
read	O
more	O
about	O
herbs	O
dietary	O
supplements	O
acupuncture	O
biofeedback	O
and	O
more	O
herbs	O
.	O
certain	O
herbal	O
remedies	O
have	O
been	O
used	O
to	O
help	O
treat	O
type	O
diabetes	ENTITY
.	O
most	O
target	O
elevated	ENTITY
blood	ENTITY
sugar	ENTITY
levels	ENTITY
to	O
help	O
clear	O
glucose	ENTITY
from	ENTITY
your	ENTITY
blood	ENTITY
.	O
many	O
common	O
herbs	ENTITY
and	ENTITY
spices	ENTITY
are	O
claimed	O
to	O
have	O
blood	ENTITY
sugar	ENTITY
lowering	O
properties	O
that	O
make	O
them	O
useful	O
for	O
people	O
with	O
or	O
at	O
high	O
risk	O
of	O
type	O
diabetes	ENTITY
.	O
number	O
of	O
clinical	O
studies	O
have	O
been	O
carried	O
out	O
in	O
recent	O
years	O
that	O
show	O
potential	O
links	O
between	O
herbal	O
therapies	O
and	O
improved	O
blood	ENTITY
glucose	ENTITY
control	ENTITY
which	O
has	O
led	O
to	O
an	O
increase	O
in	O
people	O
with	O
diabetes	ENTITY
using	ENTITY
these	ENTITY
more	ENTITY
natural	ENTITY
ingredients	ENTITY
to	ENTITY
help	ENTITY
manage	ENTITY
their	ENTITY
condition	ENTITY
.	O
the	O
natural	ENTITY
diabetes	ENTITY
cure	ENTITY
is	O
not	O
intended	O
as	O
medical	O
advice	O
how	O
to	O
prevent	O
and	O
treat	O
diabetes	ENTITY
with	ENTITY
natural	ENTITY
medicine	ENTITY
cure	ENTITY
diabetes	ENTITY
naturally	ENTITY
is	ENTITY
one	ENTITY
of	ENTITY
useful	ENTITY
natural	ENTITY
remedies	ENTITY
for	ENTITY
diabetes	ENTITY
that	ENTITY
help	ENTITY
people	ENTITY
live	ENTITY
healthy	ENTITY
life	ENTITY
.	O
video	O
tags	O
diabetes	ENTITY
diabetes	ENTITY
cure	ENTITY
cure	O
for	O
diabetes	ENTITY
diabetes	ENTITY
treatment	ENTITY
treatment	O
for	O
diabetes	ENTITY
treatments	ENTITY
for	O
diabetes	ENTITY
reversing	ENTITY
diabetes	ENTITY
reverse	ENTITY
diabetes	ENTITY
how	O
to	O
reverse	O
diabetes	ENTITY
natural	ENTITY
remedies	ENTITY
for	ENTITY
diabetes	ENTITY
natural	ENTITY
remedy	ENTITY
for	O
diabetes	ENTITY
home	ENTITY
remedies	ENTITY
for	ENTITY
diabetes	ENTITY
natural	ENTITY
remedies	ENTITY
diabetes	ENTITY
home	O
remedy	O
for	O
diabetes	ENTITY
.	O
is	O
.	O
little	O
girl	O
in	O
texas	O
had	O
diet	O
so	O
unhealthy	O
that	O
she	O
developed	ENTITY
type	ENTITY
diabetes	ENTITY
before	O
her	O
fourth	O
birthday	O
doctor	O
who	O
treated	O
her	O
says	O
.	O
the	O
obese	ENTITY
year	ENTITY
old	ENTITY
was	ENTITY
diagnosed	ENTITY
with	ENTITY
what	ENTITY
used	ENTITY
to	ENTITY
be	ENTITY
known	ENTITY
as	ENTITY
adult	ENTITY
onset	ENTITY
diabetes	ENTITY
which	O
has	O
become	O
lot	O
more	O
common	O
among	O
children	O
over	O
the	O
last	O
few	O
decades	O
reports	O
reuters	O
.	O
in	O
press	O
release	O
dr	O
michael	O
yafi	O
pediatric	O
endocrinologist	O
at	O
the	O
university	O
of	O
texas	O
says	O
the	O
pound	O
toddler	O
brought	O
to	O
his	O
clinic	O
had	O
symptoms	O
of	O
excessive	ENTITY
urination	ENTITY
and	O
thirst	O
but	O
her	O
medical	O
history	O
was	O
unremarkable	O
and	O
there	O
was	O
no	O
family	ENTITY
history	ENTITY
of	ENTITY
diabetes	ENTITY
.	O
review	O
of	O
her	O
diet	O
however	O
revealed	O
poor	O
family	O
nutritional	O
habits	O
with	O
uncontrolled	O
counting	O
of	O
calories	O
and	O
fat	ENTITY
yafi	ENTITY
says	ENTITY
.	O
the	O
doctor	O
who	O
will	O
present	O
his	O
research	O
at	O
global	O
diabetes	ENTITY
conference	ENTITY
this	ENTITY
week	ENTITY
tells	ENTITY
reuters	ENTITY
that	ENTITY
he	ENTITY
has	ENTITY
never	ENTITY
encountered	ENTITY
type	ENTITY
diabetes	ENTITY
patient	ENTITY
so	ENTITY
young	ENTITY
before	ENTITY
though	ENTITY
he	ENTITY
suspects	ENTITY
there	ENTITY
are	ENTITY
more	ENTITY
out	ENTITY
there	ENTITY
and	ENTITY
he	ENTITY
now	ENTITY
screens	ENTITY
all	ENTITY
obese	ENTITY
children	ENTITY
for	ENTITY
the	ENTITY
condition	ENTITY
.	O
luckily	O
he	O
was	O
able	O
to	O
reverse	O
the	O
condition	O
in	O
the	O
texas	O
girl	O
after	O
catching	O
it	O
so	O
early	O
with	O
the	O
use	O
of	O
the	O
diabetes	ENTITY
drug	ENTITY
metformin	ENTITY
along	O
with	O
smaller	O
portions	O
of	O
food	O
and	O
increased	O
physical	O
activity	O
the	O
girl	O
lost	O
weight	O
her	O
blood	ENTITY
glucose	ENTITY
levels	ENTITY
returned	O
to	O
normal	O
and	O
she	O
no	O
longer	O
had	O
diabetes	ENTITY
after	ENTITY
six	ENTITY
months	ENTITY
the	ENTITY
guardian	ENTITY
reports	ENTITY
.	O
researchers	O
say	O
more	O
than	O
half	O
of	O
us	O
adults	O
are	O
diabetic	ENTITY
or	ENTITY
prediabetic	ENTITY
and	ENTITY
many	ENTITY
of	ENTITY
them	ENTITY
don	ENTITY
know	ENTITY
it	ENTITY
.	O
type	O
diabetes	ENTITY
formerly	ENTITY
called	ENTITY
adult	ENTITY
onset	ENTITY
diabetes	ENTITY
is	O
the	O
most	O
common	O
type	O
of	O
the	O
disease	ENTITY
affecting	ENTITY
percent	ENTITY
of	ENTITY
people	ENTITY
with	ENTITY
diabetes	ENTITY
.	O
type	O
diabetes	ENTITY
affects	ENTITY
people	ENTITY
at	ENTITY
any	ENTITY
age	ENTITY
even	ENTITY
during	ENTITY
childhood	ENTITY
.	O
however	O
this	O
type	O
of	O
diabetes	ENTITY
develops	ENTITY
most	ENTITY
often	ENTITY
in	ENTITY
middle	ENTITY
aged	ENTITY
and	ENTITY
older	ENTITY
people	ENTITY
and	ENTITY
those	ENTITY
who	ENTITY
are	ENTITY
overweight	ENTITY
and	ENTITY
inactive	ENTITY
.	O
speakers	O
kathleen	O
kenny	O
md	O
clinical	O
assistant	O
professor	O
medicine	O
general	O
medicine	O
disciplines	O
stanford	O
university	O
school	O
of	O
medicine	O
jessica	O
shipley	O
ms	O
rd	O
.	O
disclaimer	O
these	O
statements	O
has	O
not	O
been	O
reviewed	O
or	O
approved	O
by	O
the	O
food	O
and	O
drug	O
administration	O
.	O
this	O
product	O
is	O
not	O
intended	O
to	O
diagnose	O
treat	O
cure	O
or	O
prevent	O
any	O
disease	ENTITY
.	O
part	O
one	O
of	O
three	O
part	O
series	O
presented	O
by	O
stanford	O
health	O
library	O
.	O
type	O
diabetes	ENTITY
formerly	ENTITY
called	ENTITY
adult	ENTITY
onset	ENTITY
diabetes	ENTITY
is	O
the	O
most	O
common	O
type	O
of	O
the	O
disease	ENTITY
affecting	ENTITY
percent	ENTITY
of	ENTITY
people	ENTITY
with	ENTITY
diabetes	ENTITY
.	O
type	O
diabetes	ENTITY
affects	ENTITY
people	ENTITY
at	ENTITY
any	ENTITY
age	ENTITY
even	ENTITY
during	ENTITY
childhood	ENTITY
.	O
however	O
this	O
type	O
of	O
diabetes	ENTITY
develops	ENTITY
most	ENTITY
often	ENTITY
in	ENTITY
middle	ENTITY
aged	ENTITY
and	ENTITY
older	ENTITY
people	ENTITY
and	ENTITY
those	ENTITY
who	ENTITY
are	ENTITY
overweight	ENTITY
and	ENTITY
inactive	ENTITY
.	O
speaker	O
bryant	O
lin	O
md	O
clinical	O
assistant	O
professor	O
medicine	O
general	O
medicine	O
disciplines	O
stanford	O
university	O
school	O
of	O
medicine	O
learn	O
more	O
org	O
.	O
dr	O
huntoon	O
discusses	O
an	O
alternative	O
approach	O
to	O
type	ENTITY
ii	ENTITY
diabetes	ENTITY
.	O
advanced	O
alternative	O
medicine	O
center	O
canal	O
street	O
pooler	O
ga	O
phone	O
http	O
www	O
spineboy	O
com	O
.	O
conditions	O
diabetes	ENTITY
type	ENTITY
adult	ENTITY
onset	ENTITY
reversed	ENTITY
weight	ENTITY
loss	ENTITY
this	ENTITY
video	ENTITY
is	ENTITY
testimonial	ENTITY
of	ENTITY
reggie	ENTITY
experience	ENTITY
working	ENTITY
with	ENTITY
dr	ENTITY
joe	ENTITY
sevlie	ENTITY
at	ENTITY
the	ENTITY
center	ENTITY
for	ENTITY
natural	ENTITY
healthcare	ENTITY
.	O
all	O
rights	O
reserved	O
.	O
this	O
video	O
discusses	O
how	O
to	O
reverse	O
type	O
or	O
adult	ENTITY
onset	ENTITY
diabetes	ENTITY
.	O
dr	O
bernstein	O
addresses	O
amylin	ENTITY
.	O
dr	O
bernstein	O
book	O
is	O
available	O
at	O
www	O
amazon	O
.	O
this	O
video	O
was	O
produced	O
and	O
edited	O
by	O
dr	O
rd	O
dikeman	O
and	O
david	O
dikeman	O
of	O
typeonegrit	O
.	O
for	O
more	O
on	O
dr	O
bernstein	O
book	O
diabetes	ENTITY
solution	ENTITY
go	ENTITY
to	ENTITY
for	ENTITY
the	ENTITY
the	ENTITY
bernstein	ENTITY
connection	ENTITY
which	ENTITY
is	ENTITY
the	ENTITY
one	ENTITY
and	ENTITY
only	ENTITY
current	ENTITY
and	ENTITY
archive	ENTITY
website	ENTITY
of	ENTITY
every	ENTITY
audio	ENTITY
recording	ENTITY
video	ENTITY
dvd	ENTITY
transcript	ENTITY
teleseminar	ENTITY
and	ENTITY
more	ENTITY
that	ENTITY
dr	ENTITY
bernstein	ENTITY
has	ENTITY
done	ENTITY
plus	ENTITY
so	ENTITY
much	ENTITY
more	ENTITY
.	O
topics	O
covered	O
include	O
basic	O
pathophysiology	O
of	O
diabetes	ENTITY
mellitus	ENTITY
type	O
type	O
hyperglycemia	ENTITY
hypoglycemia	ENTITY
insulin	ENTITY
production	ENTITY
pancreatic	ENTITY
beta	ENTITY
alpha	ENTITY
cells	ENTITY
glycogen	ENTITY
glucagon	ENTITY
glucose	ENTITY
function	ENTITY
.	O
mechanism	O
of	O
action	O
of	O
antidiabetic	ENTITY
drugs	ENTITY
rapid	O
short	O
intermediate	O
long	ENTITY
acting	ENTITY
insulin	ENTITY
analogs	ENTITY
synthetic	ENTITY
amylin	ENTITY
incretin	ENTITY
mimetics	ENTITY
dpp	ENTITY
inhibitors	ENTITY
sulfonylureas	ENTITY
glinides	ENTITY
biguanides	ENTITY
thiazolidinediones	ENTITY
sodium	ENTITY
glucose	ENTITY
cotransporter	ENTITY
inhibitors	ENTITY
and	O
alpha	ENTITY
glucosidase	ENTITY
inhibitors	ENTITY
.	O
drugs	O
mentioned	O
include	O
insulins	ENTITY
lispro	ENTITY
aspart	ENTITY
glulisine	ENTITY
regular	ENTITY
nph	ENTITY
isophane	ENTITY
detemir	ENTITY
glargine	ENTITY
degludec	ENTITY
pramlintide	ENTITY
exenatide	ENTITY
liraglutide	ENTITY
alogliptin	ENTITY
linagliptin	ENTITY
saxagliptin	ENTITY
sitagliptin	ENTITY
glimepiride	ENTITY
glyburide	ENTITY
glipizide	ENTITY
nateglinide	ENTITY
repaglinide	ENTITY
metformin	ENTITY
pioglitazone	ENTITY
rosiglitazone	ENTITY
canagliflozin	ENTITY
dapagliflozin	ENTITY
acarbose	ENTITY
miglitol	ENTITY
.	O
this	O
is	O
video	O
produced	O
by	O
jack	O
chace	O
for	O
sophmore	O
biology	O
class	O
.	O
please	O
visit	O
www	O
doctorpaul	O
org	O
for	O
more	O
videos	O
.	O
continue	O
watching	O
.	O
listen	O
to	O
patrick	O
boyle	O
md	O
lead	O
physician	ENTITY
of	ENTITY
diabetes	ENTITY
care	ENTITY
management	ENTITY
at	O
the	O
university	O
of	O
new	O
mexico	O
and	O
well	O
known	O
endocrinologist	ENTITY
thought	ENTITY
leader	ENTITY
provide	ENTITY
the	ENTITY
key	ENTITY
elements	ENTITY
for	ENTITY
successful	ENTITY
pramlintide	ENTITY
initiation	ENTITY
and	O
titration	O
for	O
your	O
type	O
diabetes	ENTITY
patients	ENTITY
as	O
well	O
as	O
some	O
clinical	O
pearls	O
on	O
how	O
to	O
avoid	O
the	O
various	O
barriers	O
and	O
pitfalls	O
you	O
may	O
encounter	O
.	O
provided	O
by	O
the	O
institute	O
for	O
diabetes	ENTITY
obesity	ENTITY
and	O
cardiovascular	ENTITY
disease	ENTITY
idoc	O
free	O
resource	O
for	O
continuing	O
medical	O
education	O
and	O
other	O
tools	O
for	O
medical	O
professionals	O
focused	O
on	O
the	O
treatment	O
of	O
these	O
three	O
related	O
conditions	O
.	O
visit	O
www	O
idoc	O
org	O
for	O
more	O
information	O
.	O
amylin	ENTITY
pharmaceuticals	ENTITY
is	ENTITY
bio	ENTITY
pharmaceuticals	ENTITY
company	ENTITY
dedicated	ENTITY
to	ENTITY
improving	ENTITY
lives	ENTITY
by	ENTITY
discovering	ENTITY
developing	ENTITY
and	ENTITY
commercializing	ENTITY
innovative	ENTITY
medicines	ENTITY
.	O
it	O
particularly	O
focused	O
on	O
the	O
creation	O
of	O
novel	O
and	O
groundbreaking	O
therapies	O
for	O
the	O
treatment	O
of	O
diabetes	ENTITY
obesity	ENTITY
and	O
other	O
metabolic	ENTITY
diseases	ENTITY
.	O
in	O
this	O
interview	O
rommel	O
fernandez	O
director	O
of	O
commercial	O
insights	O
and	O
danielle	O
miller	ENTITY
manager	ENTITY
of	ENTITY
sales	ENTITY
operations	ENTITY
discuss	O
how	O
tableau	O
has	O
transformed	O
analysis	O
and	O
improved	O
operations	O
at	O
amylin	ENTITY
.	O
the	O
next	O
big	O
thing	O
in	O
biotech	O
amylin	ENTITY
.	O
pathophysiology	O
project	O
explaining	O
how	O
symlin	ENTITY
pramlintide	ENTITY
works	ENTITY
as	ENTITY
an	ENTITY
amylin	ENTITY
analog	ENTITY
.	O
amylin	ENTITY
heeft	ENTITY
heel	ENTITY
veel	ENTITY
vragen	ENTITY
voor	ENTITY
haar	ENTITY
opa	ENTITY
bedacht	ENTITY
.	O
die	O
gaat	O
ze	O
tijdens	O
dit	O
interview	O
aan	O
hem	O
stellen	O
.	O
here	O
ve	O
dealt	O
with	O
sglt	ENTITY
inhibitors	ENTITY
bromocriptine	ENTITY
use	ENTITY
in	ENTITY
diabetes	ENTITY
.	O
importantly	O
incretin	ENTITY
based	ENTITY
therapy	ENTITY
including	ENTITY
glp	ENTITY
analogues	ENTITY
and	ENTITY
dpp	ENTITY
inhibitors	ENTITY
.	O
also	O
word	O
on	O
amylin	ENTITY
analogues	ENTITY
ie	O
pramlintide	O
.	O
please	O
like	O
and	O
subscribe	O
if	O
you	O
find	O
this	O
tutorial	O
helpful	O
.	O
also	O
am	O
free	O
to	O
suggestions	O
if	O
any	O
.	O
thank	O
you	O
and	O
have	O
nice	O
day	O
inbox	O
me	O
at	O
ratnavsingh	O
gmail	O
com	O
subscribe	O
to	O
my	O
channel	O
at	O
.	O
hallo	O
.	O
mijn	O
naam	O
is	O
amylin	ENTITY
.	O
voor	O
het	O
kinderpersbureau	O
kreeg	O
ik	O
de	O
opdracht	O
om	O
mijn	O
ouders	O
te	O
interviewen	O
.	O
dat	O
heb	O
ik	O
met	O
mijn	O
papa	O
