date,Diabetes,diabetes complication,diabetes cure,diabetes depression,diabetes causes,isPartial,date,diabetes diagnosis,diabetes exercise,diabetes high risk,diabetes information,diabetes causes,isPartial,date,diabetes medication,Diabetes Mellitus,diabetes self care,diabetes self management,diabetes causes,isPartial,date,diabetes supplies,diabetes surgery,diabetes symptoms,diabetes testing,diabetes causes,isPartial,date,diabetes treatment,diabetes type 1 symptoms,diabetes type 2 symptoms,diets for diabetes,diabetes causes,isPartial,date,Gestational diabetes,gestational DM,increased risk of diabetes,insulin dependent diabetes mellitus,diabetes causes,isPartial,date,Type 1 diabetes,type 1 DM,Type 2 diabetes,Type 2 DM,diabetes causes,isPartial,date,type I diabetes,type I DM,Type II diabetes,Type II DM,diabetes causes,isPartial,date,diabetes lose weight ,borderline diabetes,diabetes kit,onset diabetes,diabetes causes,isPartial,date,diabetes magazines,herbal treatment for diabetes,diabetes supplements,diabetes type,diabetes causes,isPartial,date,diabetes and depression,diabetes impotence,about diabetes,diabetes recipes,diabetes causes,isPartial,date,diabetes lifestyle,diabetes medication side effects,blood glucose,blood pressure,diabetes causes,isPartial,date,continuous glucose monitoring systems,c-peptide test,fasting glucose,fasting plasma glucose,diabetes causes,isPartial,date,fingerstick glucose test,FPG,glucometers,glucose meter,diabetes causes,isPartial,date,glucose monitor,glucose test strip,glucose tolerance test,HbA1c,diabetes causes,isPartial,date,HemoglobinA1c,high glucose,iv glucose tolerance test,lifescan,diabetes causes,isPartial,date,normal blood glucose levels,normal glucose tolerance,oral glucose challenge,Oral glucose tolerance test,diabetes causes,isPartial,date,plasma concentration,plasma glucose,post glucose tolerance test,post prandial glucose,diabetes causes,isPartial,date,Post-prandial glucose,PPG,urine glucose,Acarbose,diabetes causes,isPartial,date,ACTOS,alogliptin,alpha-glucosidase inhibitors,Apidra,diabetes causes,isPartial,date,artificial pancreas,Aspart,Avandia,bariatric surgery,diabetes causes,isPartial,date,Biguanides,bolus insulin,Canagliflozin,carbohydrate counting,diabetes causes,isPartial,date,colesevelam,Cycloset,Detemir,diabetes clinical trails,diabetes causes,isPartial,date,Diabetes medicine,DPP-4 Inhibitors,FlexPen,Glargine,diabetes causes,isPartial,date,Glucophage,Glulisine,Glumetza,glyset,diabetes causes,isPartial,date,Humalog,Humulin,Humulin N,inhaled insulin,diabetes causes,isPartial,date,injection site rotation,insulin infusion pump,insulin injection,insulin needles,diabetes causes,isPartial,date,insulin pen injector,insulin pump,insulin syringe,insulin therapy,diabetes causes,isPartial,date,intermediate acting insulin,Invokana,islet cell transplantation,Januvia,diabetes causes,isPartial,date,Lantus,Levemir,linagliptin,Lispro,diabetes causes,isPartial,date,long acting insulin,meglitinides,metformin,miglitol,diabetes causes,isPartial,date,Nateglinide,Nesina,Novolin,Novolin N,diabetes causes,isPartial,date,Novolog,NPH insulin,Onglyza,oral hypoglycemic agents,diabetes causes,isPartial,date,pancreatic transplantation,parenteral glucagon emergency,pioglitazone,Pramlintide,diabetes causes,isPartial,date,prandin,precose,rapid acting insulin,Regular insulin,diabetes causes,isPartial,date,Repaglinide,Rosiglitazone,Ryzodeg,saxagliptin,diabetes causes,isPartial,date,SGLT2 inhibitors,short acting insulin,Sitagliptin,starlix,diabetes causes,isPartial,date,SymlinPen,thiazolidinediones,Toujeo,Tradjenta,diabetes causes,isPartial,date,Tresiba,Welchol,artificial sweetener,diabetes diet,diabetes causes,isPartial,date,diabetes prevention,diabetes prevention program,diabetes target range,diabetic diet,diabetes causes,isPartial,date,glycemic index,physical activity,adult blindness,Autonomic Neuropathy,diabetes causes,isPartial,date,cellulitis,diabetes and anorexia,diabetes and female sexual dysfunction,diabetes and nausea,diabetes causes,isPartial,date,diabetes and reduced sexual desire women,diabetes and vomiting,diabetes infections,diabetes myocardial infarct,diabetes causes,isPartial,date,diabetes staph infection,diabetes urinary tract infections,diabetes UTI,diabetic coma,diabetes causes,isPartial,date,diabetic dermopathy,diabetic foot,diabetic heart disease,diabetic keto acidosis,diabetes causes,isPartial,date,diabetic mononeuropathy,diabetic nephropathy,diabetic neuropathy,diabetic peripheral vascular disease,diabetes causes,isPartial,date,diabetic polyneuropathy,diabetic retinopathy,diabetic skin spots,End stage renal disease,diabetes causes,isPartial,date,ESRD,foot ulcers,gangrene,gastroparesis,diabetes causes,isPartial,date,hypoglycemia,insulin reaction,insulin shock,neuropathy,diabetes causes,isPartial,date,nocturnal diarrhea,peripheral neuropathy,acromegaly,Cushing’s disease,diabetes causes,isPartial,date,Cystic fibrosis–related DM,diabetes quality of life,diabetes study,fulminant diabetes,diabetes causes,isPartial,date,latent autoimmune diabetes of adulthood ,Maturity-onset diabetes of the young,maturity-onset diabetes of the young ,metabolic syndrome,diabetes causes,isPartial,date,monogenic diabetes,non-insulin dependent diabetes mellitus,prediabetes,prediabetes self management,diabetes causes,isPartial,date,Acanthosis nigricans,body mass index,body weight,diabetes risk factor,diabetes causes,isPartial,date,diabetes risk factors,glycosuria,hirsutism,hyperandrogenism,diabetes causes,isPartial,date,increased urination,increased water intake,intermediate hyperglycemia,PCOS,diabetes causes,isPartial,date,polycystic ovarian syndrome,polydipsia,polyuria,weight loss,diabetes causes,isPartial
2021-07-18,89,0,1,0,1,False,2021-07-18,21,17,8,8,60,False,2021-07-18,33,69,1,1,43,False,2021-07-18,2,3,82,4,15,False,2021-07-18,52,22,50,4,60,False,2021-07-18,94,0,1,0,24,False,2021-07-18,48,1,80,2,11,False,2021-07-18,25,0,8,0,60,False,2021-07-18,14,5,10,12,60,False,2021-07-18,0,0,1,78,6,False,2021-07-18,3,0,25,18,60,False,2021-07-18,0,0,4,82,1,False,2021-07-18,0,3,77,0,58,False,2021-07-18,0,10,4,63,60,False,2021-07-18,63,3,20,40,60,False,2021-07-18,0,87,0,3,34,False,2021-07-18,23,1,0,1,60,False,2021-07-18,12,10,0,0,60,False,2021-07-18,0,67,6,2,11,False,2021-07-18,40,17,0,4,60,False,2021-07-18,1,7,1,87,21,False,2021-07-18,2,3,7,1,60,False,2021-07-18,7,1,5,0,60,False,2021-07-18,26,3,11,31,60,False,2021-07-18,16,0,2,0,60,False,2021-07-18,59,19,5,2,49,False,2021-07-18,0,1,19,17,60,False,2021-07-18,0,35,8,5,33,False,2021-07-18,1,18,0,67,44,False,2021-07-18,76,27,6,25,41,False,2021-07-18,1,0,47,0,4,False,2021-07-18,6,0,26,6,60,False,2021-07-18,67,21,7,0,60,False,2021-07-18,0,0,59,0,60,False,2021-07-18,3,2,3,20,60,False,2021-07-18,7,1,0,2,60,False,2021-07-18,19,6,18,3,60,False,2021-07-18,0,0,27,23,60,False,2021-07-18,31,9,14,72,39,False,2021-07-18,6,3,0,77,43,False,2021-07-18,29,24,0,3,16,False,2021-07-18,90,0,0,1,9,False,2021-07-18,0,2,5,0,60,False,2021-07-18,0,0,7,18,60,False,2021-07-18,3,67,1,1,60,False,2021-07-18,0,6,58,1,60,False,2021-07-18,1,38,1,15,60,False,2021-07-18,24,3,46,72,25,False,2021-07-18,30,0,1,87,7,False,2021-07-18,1,81,20,1,36,False,2021-07-18,0,0,8,0,60,False,2021-07-18,0,0,0,36,52,False,2021-07-18,0,0,76,0,32,False,2021-07-18,5,6,71,1,10,False,2021-07-18,5,4,34,3,60,False,2021-07-18,1,0,0,71,6,False,2021-07-18,0,0,0,68,1,False
2021-07-25,88,0,0,0,1,False,2021-07-25,23,18,5,9,63,False,2021-07-25,33,68,1,1,45,False,2021-07-25,3,3,79,3,16,False,2021-07-25,54,26,50,3,63,False,2021-07-25,98,0,2,0,25,False,2021-07-25,50,1,80,2,11,False,2021-07-25,36,1,7,1,63,False,2021-07-25,11,7,5,8,63,False,2021-07-25,0,0,0,77,7,False,2021-07-25,2,0,30,16,63,False,2021-07-25,0,0,4,79,1,False,2021-07-25,0,0,72,1,61,False,2021-07-25,0,8,1,64,63,False,2021-07-25,58,2,16,33,63,False,2021-07-25,0,69,0,4,36,False,2021-07-25,21,2,0,2,63,False,2021-07-25,9,7,0,0,63,False,2021-07-25,0,64,6,2,11,False,2021-07-25,42,15,0,5,63,False,2021-07-25,1,7,0,81,22,False,2021-07-25,2,4,2,1,63,False,2021-07-25,8,0,5,0,63,False,2021-07-25,26,1,11,27,63,False,2021-07-25,14,2,1,0,63,False,2021-07-25,58,27,6,1,52,False,2021-07-25,0,3,19,18,63,False,2021-07-25,0,34,9,2,35,False,2021-07-25,1,18,0,77,47,False,2021-07-25,82,26,3,23,43,False,2021-07-25,1,0,46,0,4,False,2021-07-25,3,3,31,10,63,False,2021-07-25,68,16,4,1,63,False,2021-07-25,0,0,59,1,63,False,2021-07-25,6,0,2,19,63,False,2021-07-25,11,3,0,2,63,False,2021-07-25,13,8,15,3,63,False,2021-07-25,0,3,26,28,63,False,2021-07-25,31,7,12,68,41,False,2021-07-25,10,3,0,77,45,False,2021-07-25,33,23,0,2,17,False,2021-07-25,84,0,0,0,10,False,2021-07-25,0,3,4,0,63,False,2021-07-25,0,0,8,15,63,False,2021-07-25,4,50,1,1,63,False,2021-07-25,0,4,54,0,63,False,2021-07-25,2,35,1,14,63,False,2021-07-25,25,3,41,73,27,False,2021-07-25,27,0,0,85,8,False,2021-07-25,1,76,17,0,39,False,2021-07-25,0,0,10,0,63,False,2021-07-25,0,0,0,45,56,False,2021-07-25,0,0,65,0,34,False,2021-07-25,6,8,70,1,10,False,2021-07-25,5,4,25,2,63,False,2021-07-25,1,0,0,79,6,False,2021-07-25,0,0,0,66,1,False
2021-08-01,88,0,0,0,1,False,2021-08-01,21,18,9,7,63,False,2021-08-01,31,68,0,1,45,False,2021-08-01,2,3,80,3,16,False,2021-08-01,53,27,43,2,63,False,2021-08-01,87,0,1,0,25,False,2021-08-01,48,1,77,2,11,False,2021-08-01,25,1,5,1,63,False,2021-08-01,10,5,9,10,63,False,2021-08-01,0,0,1,71,7,False,2021-08-01,2,1,32,16,63,False,2021-08-01,0,0,4,81,1,False,2021-08-01,0,2,74,1,60,False,2021-08-01,0,10,3,57,63,False,2021-08-01,56,2,17,37,63,False,2021-08-01,0,75,0,4,35,False,2021-08-01,23,0,0,2,63,False,2021-08-01,7,7,0,2,63,False,2021-08-01,0,59,7,2,11,False,2021-08-01,40,18,0,5,63,False,2021-08-01,1,7,0,82,22,False,2021-08-01,1,3,6,1,63,False,2021-08-01,8,2,10,0,63,False,2021-08-01,21,4,11,30,63,False,2021-08-01,13,2,2,0,63,False,2021-08-01,60,25,8,2,52,False,2021-08-01,0,1,22,16,63,False,2021-08-01,0,30,12,3,35,False,2021-08-01,1,25,0,73,46,False,2021-08-01,79,28,3,26,43,False,2021-08-01,1,0,48,0,4,False,2021-08-01,1,2,37,9,63,False,2021-08-01,74,20,4,1,63,False,2021-08-01,0,0,51,1,63,False,2021-08-01,7,2,1,18,63,False,2021-08-01,8,1,1,3,63,False,2021-08-01,15,7,21,3,63,False,2021-08-01,0,3,27,30,63,False,2021-08-01,30,8,10,72,40,False,2021-08-01,8,2,1,80,45,False,2021-08-01,30,22,0,2,17,False,2021-08-01,85,0,0,0,10,False,2021-08-01,0,3,6,0,63,False,2021-08-01,0,1,9,12,63,False,2021-08-01,1,64,0,1,63,False,2021-08-01,0,5,43,0,63,False,2021-08-01,2,32,0,17,63,False,2021-08-01,26,4,43,83,26,False,2021-08-01,31,1,1,84,7,False,2021-08-01,0,78,14,1,38,False,2021-08-01,0,0,8,0,63,False,2021-08-01,0,0,0,35,55,False,2021-08-01,0,0,72,0,33,False,2021-08-01,5,6,64,1,10,False,2021-08-01,6,7,32,7,63,False,2021-08-01,1,0,0,74,6,False,2021-08-01,0,0,0,65,1,False
2021-08-08,86,0,1,0,1,False,2021-08-08,19,14,6,6,64,False,2021-08-08,26,62,0,0,46,False,2021-08-08,2,2,83,3,16,False,2021-08-08,44,29,48,2,64,False,2021-08-08,87,0,0,1,25,False,2021-08-08,49,0,78,2,12,False,2021-08-08,24,0,7,0,64,False,2021-08-08,10,3,9,14,64,False,2021-08-08,0,0,1,77,7,False,2021-08-08,3,0,18,18,64,False,2021-08-08,0,0,3,80,1,False,2021-08-08,0,1,63,1,62,False,2021-08-08,0,7,1,50,64,False,2021-08-08,50,0,14,36,64,False,2021-08-08,0,72,0,4,36,False,2021-08-08,22,0,0,1,64,False,2021-08-08,4,7,0,0,64,False,2021-08-08,0,57,5,1,11,False,2021-08-08,36,13,0,3,64,False,2021-08-08,0,7,1,83,22,False,2021-08-08,2,2,7,1,64,False,2021-08-08,7,0,6,0,64,False,2021-08-08,24,4,8,30,64,False,2021-08-08,13,3,1,0,64,False,2021-08-08,48,26,8,1,53,False,2021-08-08,0,2,19,24,64,False,2021-08-08,0,30,11,5,35,False,2021-08-08,1,22,0,73,47,False,2021-08-08,78,27,5,23,43,False,2021-08-08,1,0,44,0,4,False,2021-08-08,2,3,24,5,64,False,2021-08-08,51,14,5,0,64,False,2021-08-08,0,0,48,1,64,False,2021-08-08,5,0,4,11,64,False,2021-08-08,8,1,1,3,64,False,2021-08-08,15,6,20,1,64,False,2021-08-08,0,2,28,29,64,False,2021-08-08,27,7,10,62,41,False,2021-08-08,8,2,0,70,46,False,2021-08-08,28,18,0,3,17,False,2021-08-08,85,0,0,1,10,False,2021-08-08,0,2,4,0,64,False,2021-08-08,0,0,9,11,64,False,2021-08-08,1,64,2,1,64,False,2021-08-08,0,2,54,1,64,False,2021-08-08,2,37,0,17,64,False,2021-08-08,21,4,38,73,27,False,2021-08-08,29,1,1,83,8,False,2021-08-08,1,69,17,0,39,False,2021-08-08,0,0,5,0,64,False,2021-08-08,0,0,0,42,56,False,2021-08-08,0,0,84,0,34,False,2021-08-08,4,6,68,1,10,False,2021-08-08,7,4,38,6,64,False,2021-08-08,1,0,0,74,6,False,2021-08-08,0,0,0,65,1,False
2021-08-15,83,0,0,0,1,False,2021-08-15,19,12,6,7,68,False,2021-08-15,33,58,1,1,49,False,2021-08-15,2,3,73,5,17,False,2021-08-15,46,21,35,2,68,False,2021-08-15,81,0,0,0,27,False,2021-08-15,47,1,76,1,12,False,2021-08-15,29,0,4,0,68,False,2021-08-15,12,2,11,9,68,False,2021-08-15,0,0,1,72,7,False,2021-08-15,3,0,25,19,68,False,2021-08-15,0,0,4,80,1,False,2021-08-15,1,0,73,0,66,False,2021-08-15,0,10,2,52,68,False,2021-08-15,60,3,18,46,68,False,2021-08-15,0,68,0,5,38,False,2021-08-15,22,3,0,0,68,False,2021-08-15,5,4,0,1,68,False,2021-08-15,0,56,6,1,12,False,2021-08-15,39,17,0,3,68,False,2021-08-15,0,7,0,80,24,False,2021-08-15,2,3,5,1,68,False,2021-08-15,10,1,4,0,68,False,2021-08-15,28,2,11,32,68,False,2021-08-15,13,1,2,0,68,False,2021-08-15,51,24,8,0,56,False,2021-08-15,0,0,23,22,68,False,2021-08-15,0,35,11,3,38,False,2021-08-15,0,18,0,71,51,False,2021-08-15,73,25,5,22,47,False,2021-08-15,1,0,43,0,5,False,2021-08-15,5,2,31,13,68,False,2021-08-15,60,11,8,0,68,False,2021-08-15,0,0,59,2,68,False,2021-08-15,5,1,2,15,68,False,2021-08-15,6,0,1,1,68,False,2021-08-15,13,5,15,2,68,False,2021-08-15,0,3,24,20,68,False,2021-08-15,30,6,14,63,44,False,2021-08-15,6,2,0,74,49,False,2021-08-15,29,23,0,4,19,False,2021-08-15,80,0,0,1,11,False,2021-08-15,0,3,5,0,68,False,2021-08-15,0,1,9,15,68,False,2021-08-15,2,49,1,0,68,False,2021-08-15,0,4,51,0,68,False,2021-08-15,3,38,1,15,68,False,2021-08-15,21,3,40,73,29,False,2021-08-15,29,1,1,83,8,False,2021-08-15,0,70,13,1,42,False,2021-08-15,0,0,4,0,68,False,2021-08-15,0,0,0,36,60,False,2021-08-15,0,0,69,0,36,False,2021-08-15,6,7,64,0,11,False,2021-08-15,7,1,38,3,68,False,2021-08-15,1,0,0,70,7,False,2021-08-15,0,0,0,64,1,False
2021-08-22,86,0,0,0,1,False,2021-08-22,22,18,7,5,61,False,2021-08-22,31,56,0,1,44,False,2021-08-22,2,3,81,3,15,False,2021-08-22,54,25,49,4,61,False,2021-08-22,83,0,1,0,24,False,2021-08-22,46,1,77,1,11,False,2021-08-22,27,1,6,1,61,False,2021-08-22,8,3,8,9,61,False,2021-08-22,0,0,1,72,7,False,2021-08-22,2,1,28,15,61,False,2021-08-22,0,0,4,81,1,False,2021-08-22,0,2,71,0,59,False,2021-08-22,0,11,1,66,61,False,2021-08-22,63,2,20,37,61,False,2021-08-22,0,82,0,4,34,False,2021-08-22,21,1,0,1,61,False,2021-08-22,7,5,0,1,61,False,2021-08-22,0,57,7,2,11,False,2021-08-22,42,16,0,4,61,False,2021-08-22,0,8,1,81,22,False,2021-08-22,3,3,4,2,61,False,2021-08-22,13,1,6,0,61,False,2021-08-22,40,2,12,30,61,False,2021-08-22,16,1,2,0,61,False,2021-08-22,58,20,3,0,51,False,2021-08-22,0,1,23,18,61,False,2021-08-22,0,32,12,2,34,False,2021-08-22,0,18,0,76,45,False,2021-08-22,77,27,4,21,42,False,2021-08-22,1,0,46,0,4,False,2021-08-22,3,2,24,7,61,False,2021-08-22,77,14,4,1,61,False,2021-08-22,0,0,62,1,61,False,2021-08-22,2,1,3,15,61,False,2021-08-22,9,1,0,1,61,False,2021-08-22,10,6,16,2,61,False,2021-08-22,0,1,25,33,61,False,2021-08-22,30,4,9,66,40,False,2021-08-22,8,5,1,81,44,False,2021-08-22,27,34,0,3,17,False,2021-08-22,76,0,0,1,10,False,2021-08-22,0,1,5,0,61,False,2021-08-22,1,0,11,11,61,False,2021-08-22,1,61,2,1,61,False,2021-08-22,0,4,56,0,61,False,2021-08-22,2,34,1,14,61,False,2021-08-22,21,3,43,73,26,False,2021-08-22,28,0,0,83,7,False,2021-08-22,1,73,23,1,37,False,2021-08-22,0,1,9,0,61,False,2021-08-22,0,0,0,36,54,False,2021-08-22,0,0,81,0,33,False,2021-08-22,5,9,64,1,10,False,2021-08-22,8,5,35,1,61,False,2021-08-22,1,0,0,69,6,False,2021-08-22,0,0,0,63,1,False
2021-08-29,82,0,1,0,1,False,2021-08-29,24,22,5,10,66,False,2021-08-29,27,71,0,1,47,False,2021-08-29,2,4,76,4,16,False,2021-08-29,56,30,49,2,66,False,2021-08-29,80,0,1,0,26,False,2021-08-29,46,1,77,2,12,False,2021-08-29,25,0,6,0,66,False,2021-08-29,9,2,9,10,66,False,2021-08-29,0,0,1,73,7,False,2021-08-29,5,1,18,16,66,False,2021-08-29,0,0,5,79,1,False,2021-08-29,0,1,77,2,63,False,2021-08-29,0,11,2,65,66,False,2021-08-29,59,3,15,36,66,False,2021-08-29,0,75,0,4,37,False,2021-08-29,19,1,0,1,66,False,2021-08-29,25,19,0,2,66,False,2021-08-29,0,51,5,2,12,False,2021-08-29,27,15,0,4,66,False,2021-08-29,0,8,1,86,23,False,2021-08-29,1,6,5,4,66,False,2021-08-29,8,1,8,0,66,False,2021-08-29,30,1,13,26,66,False,2021-08-29,20,1,1,0,66,False,2021-08-29,54,18,5,1,54,False,2021-08-29,0,1,20,26,66,False,2021-08-29,1,34,11,4,36,False,2021-08-29,2,17,0,72,49,False,2021-08-29,77,30,4,25,45,False,2021-08-29,1,0,43,0,5,False,2021-08-29,1,3,30,9,66,False,2021-08-29,64,22,7,1,66,False,2021-08-29,0,0,44,0,66,False,2021-08-29,3,1,5,18,66,False,2021-08-29,6,3,0,2,66,False,2021-08-29,16,7,12,2,66,False,2021-08-29,0,2,23,22,66,False,2021-08-29,26,6,10,65,42,False,2021-08-29,7,2,1,70,47,False,2021-08-29,25,42,0,3,18,False,2021-08-29,78,0,0,1,10,False,2021-08-29,0,2,5,0,66,False,2021-08-29,0,0,8,10,66,False,2021-08-29,2,58,1,0,66,False,2021-08-29,0,5,44,0,66,False,2021-08-29,1,34,0,17,66,False,2021-08-29,20,3,36,69,28,False,2021-08-29,29,1,1,76,8,False,2021-08-29,0,63,16,0,40,False,2021-08-29,0,0,14,0,66,False,2021-08-29,0,0,0,37,58,False,2021-08-29,0,0,65,0,35,False,2021-08-29,4,7,63,1,11,False,2021-08-29,6,3,32,3,66,False,2021-08-29,1,0,0,75,6,False,2021-08-29,0,0,0,60,1,False
2021-09-05,82,0,0,0,1,False,2021-09-05,23,21,4,10,63,False,2021-09-05,34,70,0,0,45,False,2021-09-05,2,3,72,4,16,False,2021-09-05,52,29,40,3,63,False,2021-09-05,75,0,1,0,25,False,2021-09-05,51,1,78,1,11,False,2021-09-05,27,0,9,0,63,False,2021-09-05,7,3,12,13,63,False,2021-09-05,0,0,1,75,7,False,2021-09-05,3,0,26,13,63,False,2021-09-05,0,0,4,76,1,False,2021-09-05,0,1,62,2,61,False,2021-09-05,0,12,4,54,63,False,2021-09-05,55,2,20,30,63,False,2021-09-05,0,69,0,5,36,False,2021-09-05,22,1,0,2,63,False,2021-09-05,38,19,0,0,63,False,2021-09-05,0,55,5,1,11,False,2021-09-05,36,14,0,3,63,False,2021-09-05,1,8,1,75,22,False,2021-09-05,2,5,4,1,63,False,2021-09-05,8,0,9,0,63,False,2021-09-05,24,1,12,22,63,False,2021-09-05,17,1,2,0,63,False,2021-09-05,57,22,7,0,52,False,2021-09-05,0,0,20,18,63,False,2021-09-05,1,28,13,3,35,False,2021-09-05,2,18,0,74,47,False,2021-09-05,68,21,4,23,43,False,2021-09-05,1,0,44,0,4,False,2021-09-05,4,0,26,7,63,False,2021-09-05,65,22,5,1,63,False,2021-09-05,0,0,48,3,63,False,2021-09-05,2,4,4,24,63,False,2021-09-05,7,2,1,4,63,False,2021-09-05,17,6,20,1,63,False,2021-09-05,0,8,26,20,63,False,2021-09-05,27,4,12,66,41,False,2021-09-05,8,3,0,72,45,False,2021-09-05,27,44,0,2,17,False,2021-09-05,78,0,0,1,10,False,2021-09-05,0,3,6,0,63,False,2021-09-05,0,0,7,18,63,False,2021-09-05,2,58,1,1,63,False,2021-09-05,0,5,50,0,63,False,2021-09-05,2,47,0,17,63,False,2021-09-05,26,4,45,67,27,False,2021-09-05,29,0,1,78,8,False,2021-09-05,1,66,21,1,39,False,2021-09-05,0,0,10,0,63,False,2021-09-05,0,0,0,41,56,False,2021-09-05,1,0,72,0,34,False,2021-09-05,5,8,65,0,10,False,2021-09-05,7,8,36,3,63,False,2021-09-05,1,0,0,79,6,False,2021-09-05,0,0,0,60,1,False
2021-09-12,88,0,0,0,2,False,2021-09-12,26,19,7,8,73,False,2021-09-12,39,71,1,1,52,False,2021-09-12,2,3,81,3,18,False,2021-09-12,60,26,46,4,73,False,2021-09-12,79,0,2,0,29,False,2021-09-12,50,1,81,2,13,False,2021-09-12,26,2,10,0,73,False,2021-09-12,7,5,10,12,73,False,2021-09-12,0,0,1,78,8,False,2021-09-12,5,0,38,16,73,False,2021-09-12,0,0,5,81,1,False,2021-09-12,0,1,82,2,71,False,2021-09-12,0,10,3,62,73,False,2021-09-12,64,5,24,38,73,False,2021-09-12,0,82,0,4,41,False,2021-09-12,28,1,0,1,73,False,2021-09-12,32,18,0,1,73,False,2021-09-12,0,61,7,2,13,False,2021-09-12,40,16,0,3,73,False,2021-09-12,0,9,1,77,26,False,2021-09-12,1,5,5,1,73,False,2021-09-12,8,1,9,0,73,False,2021-09-12,29,3,16,27,73,False,2021-09-12,14,2,2,0,73,False,2021-09-12,58,29,7,0,60,False,2021-09-12,0,2,23,20,73,False,2021-09-12,0,37,10,5,40,False,2021-09-12,1,21,0,77,54,False,2021-09-12,78,19,4,27,50,False,2021-09-12,1,0,44,0,5,False,2021-09-12,3,2,26,6,73,False,2021-09-12,73,25,7,1,73,False,2021-09-12,0,0,44,2,73,False,2021-09-12,7,2,5,25,73,False,2021-09-12,7,1,1,2,73,False,2021-09-12,20,8,19,4,73,False,2021-09-12,0,3,25,23,73,False,2021-09-12,33,6,13,73,47,False,2021-09-12,11,3,0,70,52,False,2021-09-12,30,49,0,3,20,False,2021-09-12,82,0,0,1,12,False,2021-09-12,0,4,4,0,73,False,2021-09-12,0,0,11,10,73,False,2021-09-12,2,61,2,0,73,False,2021-09-12,0,3,53,0,73,False,2021-09-12,0,45,0,22,73,False,2021-09-12,23,4,44,65,31,False,2021-09-12,30,0,1,84,9,False,2021-09-12,1,77,18,0,45,False,2021-09-12,0,1,10,0,73,False,2021-09-12,0,0,0,49,64,False,2021-09-12,0,0,74,0,39,False,2021-09-12,3,8,69,1,12,False,2021-09-12,10,6,41,2,73,False,2021-09-12,1,0,0,78,7,False,2021-09-12,0,0,0,64,1,False
2021-09-19,87,0,1,0,2,False,2021-09-19,32,18,11,12,75,False,2021-09-19,30,80,1,1,54,False,2021-09-19,2,4,77,5,19,False,2021-09-19,60,32,49,3,75,False,2021-09-19,87,0,2,0,30,False,2021-09-19,52,1,81,2,14,False,2021-09-19,35,1,8,0,75,False,2021-09-19,10,6,8,10,75,False,2021-09-19,0,0,1,79,8,False,2021-09-19,3,0,41,13,75,False,2021-09-19,0,0,5,79,1,False,2021-09-19,0,0,75,1,73,False,2021-09-19,0,7,2,59,75,False,2021-09-19,63,3,18,33,75,False,2021-09-19,1,92,0,4,42,False,2021-09-19,26,3,0,1,75,False,2021-09-19,30,14,0,1,75,False,2021-09-19,0,55,7,2,13,False,2021-09-19,39,20,0,4,75,False,2021-09-19,1,9,1,74,27,False,2021-09-19,6,4,5,1,75,False,2021-09-19,8,1,8,0,75,False,2021-09-19,27,1,13,33,75,False,2021-09-19,14,2,1,0,75,False,2021-09-19,56,29,10,2,62,False,2021-09-19,0,1,21,14,75,False,2021-09-19,0,34,10,4,41,False,2021-09-19,0,15,0,78,56,False,2021-09-19,70,26,5,25,51,False,2021-09-19,1,0,44,0,5,False,2021-09-19,3,1,29,8,75,False,2021-09-19,70,25,5,0,75,False,2021-09-19,0,0,51,3,75,False,2021-09-19,6,2,3,25,75,False,2021-09-19,7,0,0,1,75,False,2021-09-19,11,5,16,1,75,False,2021-09-19,0,7,27,22,75,False,2021-09-19,28,9,12,71,49,False,2021-09-19,11,5,1,81,54,False,2021-09-19,33,52,0,3,20,False,2021-09-19,76,0,0,1,12,False,2021-09-19,0,3,5,0,75,False,2021-09-19,0,0,9,14,75,False,2021-09-19,0,56,2,0,75,False,2021-09-19,0,4,65,0,75,False,2021-09-19,1,54,0,21,75,False,2021-09-19,25,3,44,63,32,False,2021-09-19,29,1,1,86,9,False,2021-09-19,0,74,23,1,46,False,2021-09-19,0,0,11,0,75,False,2021-09-19,0,0,0,51,66,False,2021-09-19,0,0,79,0,40,False,2021-09-19,5,9,70,1,12,False,2021-09-19,10,7,38,2,75,False,2021-09-19,1,0,0,82,7,False,2021-09-19,0,0,0,63,1,False
